source_pid,orphan_sku,ls_product_id,ls_uuid_found,style_number_raw,style_number_clean,embedded_color_code,brand,supplier,category,barcode,retail_price,supply_price,color,size,item_name,ls_deleted_at,ls_active,ls_family_id,ls_name
4967,A-HBR-RSHODRK834M276-BW-7-3/4,4a43ffd3-67bf-44d4-bb9c-56302bae4788,Y,RSHODRK834M276,RSHODRK834M276,,Hooey,Hooey Brands LLC,Hats - Straw,883383683929,38.97,,Black/W,7 3/4,Hooey Del Rio K,,Y,90de029d-7e38-4e7a-b58b-36eedf5b2a7e,Hooey Del Rio K (A-HBR-RSHODRK834M276-BW-7-3/4) [A-HBR-RSHODRK834M276-BW-7-3/4]
4970,A-HBR-RSHODRK8342M272-BW-7-1/4,02b1f7c8-64ff-4020-a7f2-201e31a0668d,Y,RSHODRK8342M272,RSHODRK8342M272,,Hooey,Hooey Brands LLC,Hats - Straw,,48.97,,Black/W,7 1/4,Hooey Del Rio K,,Y,196e56d4-f49f-4b30-bb8d-1b21f0239a72,Hooey Del Rio K (A-HBR-RSHODRK8342M272-BW-7-1/4)
4972,A-HBR-RSHODRK8342M266-BW-6-3/4,73d27df9-f698-4309-a1a3-8a2ba3441e08,Y,RSHODRK8342M266,RSHODRK8342M266,,Hooey,Hooey Brands LLC,Hats - Straw,,48.97,,Black/W,6 3/4,Hooey Del Rio K,,Y,ff8c43c9-ac4e-4ddb-b85c-3a65059a2ae1,Hooey Del Rio K (A-HBR-RSHODRK8342M266-BW-6-3/4)
4973,A-HBR-RSHODRK3842M273-BW-7-3/8,16c060d3-54a1-4908-bb59-111d2c691485,Y,RSHODRK3842M273,RSHODRK3842M273,,Hooey,Hooey Brands LLC,Hats - Straw,,38.97,,Black/W,7 3/8,Hooey Del Rio K,,Y,370d803a-58d7-41a0-8f84-cd6e9cbb70a7,Hooey Del Rio K (A-HBR-RSHODRK3842M273-BW-7-3/8)
4974,A-GEN-CHL-Thunder-6-7/8,c21451df-c478-4660-b85c-06843c1f1f9d,Y,CHL Thunder,CHL,Thunder,,Generic Supplier,Hats - Straw,,50.97,,,6 7/8,Straw Hat,,Y,cb2e7d7f-878d-436f-bf81-82b0d613ca83,Straw Hat (A-GEN-CHL-Thunder-6-7/8)
4980,A-RHE-RSTHGD-CJ42M275-BW-7-5/8,9ba12e77-334d-462d-9669-a6e86424b8f6,Y,RSTHGD-CJ42M275,RSTHGD-CJ42M275,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Straw,195556081945,81.97,,Black/W,7 5/8,The Guard Hat,,Y,23a676b3-3e38-4a97-9319-90ec31837bc2,The Guard Hat (A-RHE-RSTHGD-CJ42M275-BW-7-5/8) [A-RHE-RSTHGD-CJ42M275-BW-7-5/8]
4981,A-GEN-RSTHGD-CJ42M276-BW-7-3/4,f5aed16a-c180-4842-ad6c-1e8b4a16ecec,Y,RSTHGD-CJ42M276,RSTHGD-CJ42M276,,,Generic Supplier,Hats - Straw,195556081952,81.97,,Black/W,7 3/4,The Guard Hat,,Y,1f8d5cac-5e0a-4235-a106-54c6d3846c99,The Guard Hat (A-GEN-RSTHGD-CJ42M276-BW-7-3/4)
4983,A-GEN-RSTHGD-CJ42M276-BW-7-3/4,f5aed16a-c180-4842-ad6c-1e8b4a16ecec,Y,RSTHGD-CJ42M276,RSTHGD-CJ42M276,,,Generic Supplier,Hats - Straw,,81.97,,Black/W,7 3/4,The Guard Hat,,Y,1f8d5cac-5e0a-4235-a106-54c6d3846c99,The Guard Hat (A-GEN-RSTHGD-CJ42M276-BW-7-3/4)
5000,K-GEN-RSBRWR--30428166-NAT-6-3/4,b5e7a75a-d10f-460d-805d-1eed6383d14b,Y,RSBRWR -30428166,RSBRWR,-30428166,,Generic Supplier,Hats - Straw,083383974942,69.97,,Natural,6 3/4,Barbed Wire Hat,,Y,7e8a4f7a-e832-4e4f-9264-d2abf49fdc2a,Barbed Wire Hat (K-GEN-RSBRWR--30428166-NAT-6-3/4)
5005,A-RHE-RSHAZE-30428166-NAT-6-3/4,8f0a9d37-c579-43d7-8d2e-a977e57b6103,Y,RSHAZE-30428166,RSHAZE-30428166,,Resistol,"HATCO (RHE Hatco, Inc.)",Apparel - Hat,717220746716,66.97,,Natural,6 3/4,Resistol Hazer Hat,,Y,cd2ffca9-b6a9-44b0-a846-fabd66e55d0f,Resistol Hazer Hat (A-RHE-RSHAZE-30428166-NAT-6-3/4) [A-RHE-RSHAZE-30428166-NAT-
5034,A-RHE-SS25058126-PPRD-R-NAT-7-3/8-R,f78863e7-d0c0-44e7-8fda-6fa9ebd39808,Y,SS25058126 PPRD-R,SS25058126,PPRD-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Straw,,10.00,,Natural,7 3/8 R,Stetson Open Road Hat,,Y,3e191d94-5a26-4910-b9c9-70ea3fcd2fb1,Stetson Open Road Hat (A-RHE-SS25058126-PPRD-R-NAT-7-3/8-R)
5036,A-RHE-SS25058126-OPRD-R-NAT-7-1/2-R,9b9def60-f750-4feb-a6c0-a744e0ce2faa,Y,SS25058126 OPRD-R,SS25058126,OPRD-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Straw,,10.00,,Natural,7 1/2 R,Stetson Open Road Hat,,Y,644899ae-66f8-47f2-acee-394078d0d1f9,Stetson Open Road Hat (A-RHE-SS25058126-OPRD-R-NAT-7-1/2-R)
5108,A-MIN-MXY6005001-WHT-WHI-M,a132bb97-b5ff-4171-9aa8-036bd8e6701a,Y,MXY6005001 WHT,MXY6005001,WHT,Cinch,Miller International,Apparel - Socks,192584065909,10.00,,White,M,Cinch Performance Athletic Sock,,Y,e36373be-3dbf-4a03-8d1d-f249b3aec499,Cinch Performance Athletic Sock (A-MIN-MXY6005001-WHT-WHI-M)
5124,A-MIN-MXY-60005002-BLK-BWH-M,68306752-c088-49b0-9a49-db0d50f6b900,Y,MXY 60005002 BLK,MXY,60005002,Cinch,Miller International,Apparel - Socks,,10.00,,Black/White,M,Cinch Performance Athletic Sock,,Y,521f5555-af7c-4ad2-83f8-4dad7cfe9dac,Cinch Performance Athletic Sock (A-MIN-MXY-60005002-BLK-BWH-M)
5262,K-JTI-24-810-BRO-Youth-1-x-48,1b92bc4d-ce0c-45a9-a697-766f75dbaf29,Y,24-810,24-810,,JT International,JT International,Livestock,,21.95,,Brown,Youth 1 x 48,Youth Schooling Leathers,,Y,728c52dd-b742-4179-8ff6-db3d1f03a404,Youth Schooling Leathers (K-JTI-24-810-BRO-Youth-1-x-48)
5482,A-MIN-MCC0660648-BRN-BRN-OSFA,79a4246c-b8cd-481f-88c9-bec306ffd243,Y,MCC0660648 BRN,MCC0660648,BRN,Cinch,Miller International,Hats - ball,192584591422,29.95,,BRN,OSFA,Cinch Trucker Hat,,Y,8b3ee9a4-1f8b-4c72-b956-0944a17073e4,Cinch Trucker Hat (A-MIN-MCC0660648-BRN-BRN-OSFA)
5491,A-CRU-CCC0041039-BRN-BRN-OSFA,68c3e660-79dc-47ee-adde-3eaf181c5142,Y,CCC0041039 BRN,CCC0041039,BRN,Cruel Denim,Cruel Denim,Hats - ball,192584594454,29.95,,BRN,OSFA,Cruel Denim Hat,,Y,ff78a1ea-3d09-42d1-b899-c35a6d285c5e,Cruel Denim Hat (A-CRU-CCC0041039-BRN-BRN-OSFA)
5499,A-CRU-CCC0042029-TUR-TUR-OSFA,e8e55835-18b5-43ac-8d3e-0e1f553956a1,Y,CCC0042029 TUR,CCC0042029,TUR,Cruel Girls,Cruel Girls,Hats - ball,192584495997,28.95,,TUR,OSFA,Cruel Girls Trucker Cap,,Y,0ba813ae-a248-434f-935c-ec041740d1b5,Cruel Girls Trucker Cap (A-CRU-CCC0042029-TUR-TUR-OSFA)
5500,A-CRU-CCC0042028-BLK-BLK-OSFA,51b7ed18-3525-496d-89e2-e62c72dafa2a,Y,CCC0042028 BLK,CCC0042028,BLK,Cruel Girls,Cruel Girls,Hats - ball,192584495980,29.95,,BLK,OSFA,Cruel Girls Cap,,Y,8c181824-6de1-49d4-a99e-0f7c7be0df78,Cruel Girls Cap (A-CRU-CCC0042028-BLK-BLK-OSFA)
5502,K-CRU-CCC0042036-BRN-BRN,474448db-f499-4319-8ca7-cf3c0bf562b4,Y,CCC0042036 BRN,CCC0042036,BRN,Cruel Girls,Cruel Girls,Hats - ball,192584596823,29.95,,BRN,,Cruel Girls Hat,,Y,424381f9-a0cf-4548-b1e7-73110ee177c9,Cruel Girls Hat (K-CRU-CCC0042036-BRN-BRN)
5544,A-JPC-2866/13-DBR-5/8-x-60,ad36e323-bd61-4111-b86d-1e199c715e8f,Y,2866/13,2866/13,,ERS,JPC Equestrian,Equestrian - Reins,841095370209,69.95,,Dark Brown,5/8 x 60,OV XL Laced Reins 5/8 x 60,,Y,45bd937a-2490-4158-8708-017b34ec7897,OV XL Laced Reins 5/8 x 60 (A-JPC-2866/13-DBR-5/8-x-60)
5547,A-WLE-35-4600-1-x-12,3f0df2a8-5efa-4687-aa86-01d43dcda582,Y,35-4600,35-4600,,Weaver Leather,Weaver Leather,Training,000399288201,16.95,,,1 x 12,"Training Fork NY 1""x12""",,Y,d6a74ebf-86df-4c0f-b3fe-6184b996927d,"Training Fork NY 1""x12"" (A-WLE-35-4600-1-x-12)"
5567,A-JPC-7-10-Ex-Long-Tugs,82023539-b8de-4449-8681-530003f7a5b9,Y,7-10,7-10,,Colorado Saddlery,JPC Equestrian,Equestrian - Tack,612458070667,38.95,,,Ex Long Tugs,Extra Long Tugs,,Y,071df506-d422-42e8-9611-0190332fb61b,Extra Long Tugs (A-JPC-7-10-Ex-Long-Tugs)
5571,A-JMA-221603-K-BLA-8992-D,1f33905b-7753-424d-ad7e-d29025bfaa1d,Y,221603-K,221603-K,,Mustang Manufacturing,"Jacks Manufacturing, Inc.",Equestrian - Accessories,635913064919,18.95,,Black,8992 D,Mounting Stirrup,,Y,6fce5c53-dc37-4a52-8b6b-d46c6b39f19a,Mounting Stirrup (A-JMA-221603-K-BLA-8992-D)
5609,A-WLE-35-7036-DP-LG-HORSE-OR-2-YR-OLD-DRAFT-HORSE,77035a27-6919-48c5-aa12-bf6c5bcca73e,Y,35-7036-DP,35-7036-DP,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399214925,25.95,,,LG HORSE OR 2 YR OLD DRAFT HORSE,"1"" Adjustable Chin & Throat Snap Halter",,Y,5c8d6e3d-24a5-4aaa-b11e-134ae6b5efa7,"1"" Adjustable Chin & Throat Snap Halter (A-WLE-35-7036-DP-LG-HORSE-OR-2-YR-OLD-D"
5610,A-WLE-35-7036-RA-LG-HORSE-OR-2-YR-OLD-DRAFT-HORSE,8a92202d-548a-42b3-adae-609995564154,Y,35-7036-RA,35-7036-RA,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399515642,25.95,,,LG HORSE OR 2 YR OLD DRAFT HORSE,"1"" ADJ CHIN & THROAT SNP HLTR",,Y,acac6e34-f090-4732-9543-6676e8cf6d03,"1"" ADJ CHIN & THROAT SNP HLTR (A-WLE-35-7036-RA-LG-HORSE-OR-2-YR-OLD-DRAFT-HORSE"
5611,A-MIN-MXY-6005002-BLK-BLA-M,27cf4839-58b7-4b20-b547-ab0fe7580b60,Y,MXY 6005002 BLK,MXY,6005002,Cinch,Miller International,Apparel - Socks,192584065862,10.00,,Black,M,Performance Athletic Sock (2 pr),,Y,8e5438bf-4616-4d3c-8a69-d2463205325c,Performance Athletic Sock (2 pr) (A-MIN-MXY-6005002-BLK-BLA-M)
5620,A-GEN-MXY-6005001-WHT-WHI-M,141a91ce-e316-497c-8a44-1711399df46e,Y,MXY 6005001 WHT,MXY,6005001,,Generic Supplier,Apparel - Socks,,10.00,,White,M,Socks,,Y,365ea277-c034-40c5-b600-43c540198817,Socks (A-GEN-MXY-6005001-WHT-WHI-M)
5623,A-WLE-35-7006-PU-PUR-Lg-Horse-or-2-Yr-Old-Draft-Horse,bd7e06be-98bc-43b9-a6d2-a9d18415a3f5,Y,35-7006-PU,35-7006-PU,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399288638,29.95,,Purple,Lg Horse or 2 Yr Old Draft Horse,"1"" Original Halter",,Y,3c6e1684-015d-490f-b76c-208c0b05baca,"1"" Original Halter (A-WLE-35-7006-PU-PUR-Lg-Horse-or-2-Yr-Old-Draft-Horse)"
5624,A-WLE-35-7006-DP-PNK-Lg-Horse-or-2-Yr-Old-Draft-Horse,b5fb3d34-4763-477b-8739-dbf9028f6377,Y,35-7006-DP,35-7006-DP,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399614994,29.95,,Pink,Lg Horse or 2 Yr Old Draft Horse,"1"" Original Halter",,Y,cdd0b8e5-5ec6-4a31-b0c2-1699d8776f70,"1"" Original Halter (A-WLE-35-7006-DP-PNK-Lg-Horse-or-2-Yr-Old-Draft-Horse)"
5644,A-WLE-35-7035-DP-DAR-Med-Horse-or-Yearling-Draft-Horse,6e8b09f0-a07b-44b6-b2f0-3f14bf3f2c09,Y,35-7035-DP,35-7035-DP,,Weaver Equine,Weaver Leather,Equine - Halter,000399614918,26.95,,Dark Pink,Med Horse or Yearling Draft Horse,"1"" Adj Chin & Throat Snap Halter",,Y,95bc81b9-73ad-4d35-a063-566adb4721d0,"1"" Adj Chin & Throat Snap Halter (A-WLE-35-7035-DP-DAR-Med-Horse-or-Yearling-Dra"
5646,A-WLE-35-1030-HG-Suckling-Horse,1b0a7d4a-d3fa-44db-b680-dd78c6815e98,Y,35-1030-HG,35-1030-HG,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399117075,22.95,,,Suckling Horse,"3/4"" ADJ CHIN & THROAT SNAP HALTER",,Y,1a153f87-591e-47a7-9652-83d951bafd7b,"3/4"" ADJ CHIN & THROAT SNAP HALTER (A-WLE-35-1030-HG-Suckling-Horse)"
5647,A-WLE-35-4800-hg-HUN-MINI-HORSE,6fefcbc2-5d98-4255-872d-e7ac027269d9,Y,35-4800-hg,35-4800-hg,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399456921,49.95,,Hunter Green,MINI HORSE,"HLTR 5/8"" MINI HORSE AVG",,Y,a02279b1-3449-4755-9f47-259da9db1699,"HLTR 5/8"" MINI HORSE AVG (A-WLE-35-4800-hg-HUN-MINI-HORSE)"
5659,A-WLE-35-4800-DP-DIV-Mini-Horse,90847b83-1ed9-4f87-9e37-9aef2365a342,Y,35-4800-DP,35-4800-DP,,Weaver Leather,Weaver Leather,Equestrian - Halter,,26.95,,Diva Pink,Mini Horse,"5/8"" ADJ CHIN & THROAT SNAP HALTER",,Y,0666d440-a01c-4782-9aa0-0e1f9a7cccd0,"5/8"" ADJ CHIN & THROAT SNAP HALTER (A-WLE-35-4800-DP-DIV-Mini-Horse)"
5665,A-JMA-5-80-BACS-RD-S,69ea4261-8d30-482d-8c63-fa9b14212ec5,Y,5-80 BACS RD,5-80,BACS,Valhoma/Schutz,"Jacks Manufacturing, Inc.",Equestrian - Halter,086386641280,34.95,,,S,Small Halter,,Y,8d5e062a-a1b8-45f6-87e0-0ccce257604b,Small Halter (A-JMA-5-80-BACS-RD-S)
5667,A-WLE-35-7034-BL-BLU-Small-Horse-or-Weanling-Draft-Horse,54440c9b-daa9-41b5-bf89-effe2ac01cef,Y,35-7034-BL,35-7034-BL,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399131880,25.95,,Blue,Small Horse or Weanling Draft Horse,"1"" ADJ Chin & Throat Snap Halter",,Y,a23466b5-c274-48ad-b764-efba26a69c9c,"1"" ADJ Chin & Throat Snap Halter (A-WLE-35-7034-BL-BLU-Small-Horse-or-Weanling-D"
5668,A-JMA-5-80-B-RB-Small-500-800-LB,7f3e3f1c-cb20-4458-8cab-92889b794689,Y,5-80 B RB,5-80,B,Valhoma,"Jacks Manufacturing, Inc.",Equestrian - Halter,086386235946,27.95,,,Small 500-800 LB,Small Halter,,Y,0f73d196-3745-4ce3-aea5-d8053e92e8fe,Small Halter (A-JMA-5-80-B-RB-Small-500-800-LB)
5671,A-WLE-35-7033-BL-Yearling-Horse,74f847e0-ae6f-4ad3-9339-0c9e19d3fcb1,Y,35-7033-BL,35-7033-BL,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399131781,25.95,,,Yearling Horse,"1"" Adj Chin & Throat Snap Halter, Yearling Horse",,Y,170f66b5-c3b5-4a11-9958-1ae00af32cd5,"1"" Adj Chin & Throat Snap Halter, Yearling Horse (A-WLE-35-7033-BL-Yearling-Hors"
5672,A-WLE-35-1032-HG-HUN-Weanling-Horse,fe594856-f88a-45c0-828e-0c9eb426a1bb,Y,35-1032-HG,35-1032-HG,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399117273,22.95,,Hunter Green,Weanling Horse,"3/4"" Adj Chin & Throat Snap Halter, Weanling Horse",,Y,7cc70fed-2fd6-4c7f-8d1c-0b805835f59c,"3/4"" Adj Chin & Throat Snap Halter, Weanling Horse (A-WLE-35-1032-HG-HUN-Weanlin"
5673,A-WLE-35-1032-49-TEA-Weanling-Horse,c0aec329-38e9-4781-94bb-e45fc4fceb09,Y,35-1032-49,35-1032-49,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399141100,22.95,,Teal,Weanling Horse,"3/4"" Orig Adj Wean Halter, TE Snap Halter",,Y,aaa92bf6-3cde-472b-983e-4525ab5f7ec9,"3/4"" Orig Adj Wean Halter, TE Snap Halter (A-WLE-35-1032-49-TEA-Weanling-Horse)"
5674,A-WLE-35-1032-PU-PUR-Weanling-Horse,fd6eaa8e-6ad2-492c-be28-d09c6d2e3273,Y,35-1032-PU,35-1032-PU,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399295902,22.95,,Purple,Weanling Horse,"3/4"" Adj Chin & Throat Snap Halter",,Y,17505566-0d29-469f-85ec-815414cf8f27,"3/4"" Adj Chin & Throat Snap Halter (A-WLE-35-1032-PU-PUR-Weanling-Horse)"
5675,A-WLE-35-1032-HB-HUR-Weanling-Horse,c2bf74d4-f9dd-4861-85d3-d3b275c4917b,Y,35-1032-HB,35-1032-HB,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399614444,22.95,,Hurricane Blue,Weanling Horse,"3/4"" Adj Chin & Throat Snap Halter, Weanling Horse",,Y,92214ae6-7b5c-434e-ab09-b5c5c677787d,"3/4"" Adj Chin & Throat Snap Halter, Weanling Horse (A-WLE-35-1032-HB-HUR-Weanlin"
5676,A-WLE-35-1032-RD-RED-Weanling-Horse,cf7fa836-d177-4e93-af7c-d8ee207ec1b2,Y,35-1032-RD,35-1032-RD,,Weaver Leather,Weaver Leather,Equestrian - Halter,000399117303,22.95,,Red,Weanling Horse,"3/4"" Adj Chin & Throat Snap Halter, Weanling Horse",,Y,3c9950da-adf9-4afd-8649-6a2741c0ace4,"3/4"" Adj Chin & Throat Snap Halter, Weanling Horse (A-WLE-35-1032-RD-RED-Weanlin"
5677,A-WLE-35-1032-BL-BLU-Weanling-Horse,fdbd39e0-86d5-4681-a4f0-1f52be0764c7,Y,35-1032-BL,35-1032-BL,,Weaver Equine,Weaver Leather,Equine - Halter,000399117242,22.95,,Blue,Weanling Horse,"3/4"" Adj Chin & Throat Snap Halter",,Y,6c23aa2f-ddf1-4254-8542-283f40c732fd,"3/4"" Adj Chin & Throat Snap Halter (A-WLE-35-1032-BL-BLU-Weanling-Horse)"
5680,A-JTI-44-2045-BRO-Large-Horse,b8f53c59-a7dd-4113-b51d-446c03629e4a,Y,44-2045,44-2045,,JT Int'l,JT International,Equestrian - Halter,688499107235,54.95,,Brown,Large Horse,Tough 1 - Halter & Lead Pair,,Y,8228e93a-cac6-4522-b94e-dbaaab4b902f,Tough 1 - Halter & Lead Pair (A-JTI-44-2045-BRO-Large-Horse)
5681,A-JTI-44-2045-BRO-Large-Horse,b8f53c59-a7dd-4113-b51d-446c03629e4a,Y,44-2045,44-2045,,JT International,JT International,Equestrian - Halter,,54.95,,Brown,Large Horse,Tough 1 Halter & Lead Pair,,Y,8228e93a-cac6-4522-b94e-dbaaab4b902f,Tough 1 - Halter & Lead Pair (A-JTI-44-2045-BRO-Large-Horse)
5692,A-JTI-44-2045-BRO-Large-Horse,b8f53c59-a7dd-4113-b51d-446c03629e4a,Y,44-2045,44-2045,,JT Int'l,JT International,Equestrian - Halter,,54.95,,Brown,Large Horse,Tough 1 - Halter & Lead Pair,,Y,8228e93a-cac6-4522-b94e-dbaaab4b902f,Tough 1 - Halter & Lead Pair (A-JTI-44-2045-BRO-Large-Horse)
5701,A-ARI-A73148-6.75-CHO-6-3/4,9201d123-4f8c-45d0-8eeb-851fedb987f8,Y,A73148-6.75,A73148-6.75,,Ariat,Ariat International,Hats - Straw,701340575677,50.97,,Choc,6 3/4,SISOL SS/SS Hat,,Y,0cf6c93d-402e-4f43-aa6d-8373fcefb813,SISOL SS/SS Hat (A-ARI-A73148-6.75-CHO-6-3/4)
5704,A-GEN-CSCMCEB3041BB66-BUR-6-3/4,bbaffbb7-7f65-422c-a12b-72b6026ac0fa,Y,CSCMCEB3041BB66,CSCMCEB3041BB66,,,Generic Supplier,Hats - Straw,733877113756,49.95,,Burned,6 3/4,Comanche B Hat,,Y,c04e5971-7cfa-4b32-84b8-818da23ce998,Comanche B Hat (A-GEN-CSCMCEB3041BB66-BUR-6-3/4) [A-GEN-CSCMCEB3041BB66-BUR-6-3/
5705,A-GEN-CSCMCEB3041BB73-BUR-7-3/8,18138ee5-a925-4713-8f7d-55d7d5ed2eac,Y,CSCMCEB3041BB73,CSCMCEB3041BB73,,,Generic Supplier,Hats - Straw,733877113800,49.95,,Burned,7 3/8,Comanche B Hat,,Y,54f89c03-a23a-4038-ad4d-d02e4e9bd152,Comanche B Hat (A-GEN-CSCMCEB3041BB73-BUR-7-3/8) [A-GEN-CSCMCEB3041BB73-BUR-7-3/
5706,A-GEN-CSCMCEB3041BB74-BUR-7-1/2,18d3aa64-1436-486d-ab56-235946b107c5,Y,CSCMCEB3041BB74,CSCMCEB3041BB74,,,Generic Supplier,Hats - Straw,733877113817,49.95,,Burned,7 1/2,Comanche B Hat,,Y,1fdb8247-d653-49c6-a16d-4523a81c3000,Comanche B Hat (A-GEN-CSCMCEB3041BB74-BUR-7-1/2) [A-GEN-CSCMCEB3041BB74-BUR-7-1/
5709,A-RHE-OSALDR---203005M0-WHE-M,b4485f0c-d254-4d50-8ee6-1a968ee6c985,Y,OSALDR - 203005M0,OSALDR,-,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Straw,,64.95,,Wheat,M,Stetson Alder Hat,,Y,b30f9ba9-320b-4a13-8c8a-d6ae4fca515c,Stetson Alder Hat (A-RHE-OSALDR---203005M0-WHE-M)
5711,A-RHE-OSBLGD---343007M0-BLA-M,5a07197c-938a-44f2-94da-a281109ecc17,Y,OSBLGD - 343007M0,OSBLGD,-,Stetson ,"HATCO (RHE Hatco, Inc.)",Hats - Straw,195556034477,64.95,,Black,M,Belgrade Hat,,Y,5bba1221-69c1-41dc-b4d1-79579a92726d,Belgrade Hat (A-RHE-OSBLGD---343007M0-BLA-M) [A-RHE-OSBLGD---343007M0-BLA-M]
5712,A-RHE-OSBLGD---BLA-M,1b88ff14-14d9-4bbb-9126-341cc07c156a,Y,OSBLGD -,OSBLGD,-,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Straw,,64.95,,Black,M,Stetson Belgrade Hat,,Y,572aa81b-df75-44ce-82ff-2532dce85549,Stetson Belgrade Hat (A-RHE-OSBLGD---BLA-M)
5714,A-RHE-OSBLGD---34007L0-BLA-L,e001ba64-b5cd-49fa-9487-5da20e098cd9,Y,OSBLGD - 34007L0,OSBLGD,-,Stetson ,"HATCO (RHE Hatco, Inc.)",Hats - Straw,,64.95,,Black,L,Stetson Belgrade Hat,,Y,ba005165-1c2e-47c9-b047-cd45202c31bd,Stetson Belgrade Hat (A-RHE-OSBLGD---34007L0-BLA-L)
5715,A-RHE-OSBLGD---343007XL-BLA-XL,0224bd5f-6789-4098-9e79-5881318e1102,Y,OSBLGD - 343007XL,OSBLGD,-,Stetson ,"HATCO (RHE Hatco, Inc.)",Hats - Straw,195556034491,64.95,,Black,XL,Belgrade Hat,,Y,e20b605e-0b4c-4b48-938a-734b38b76296,Belgrade Hat (A-RHE-OSBLGD---343007XL-BLA-XL) [A-RHE-OSBLGD---343007XL-BLA-XL]
5717,A-GEN-RSHORL-73428174-NAT-7-1/2,6c36ab2d-5aa6-4139-81e3-5b18d06b23d8,Y,RSHORL-73428174,RSHORL-73428174,,,Generic Supplier,Hats - Straw,883383795660,76.95,,Natural,7 1/2,Natural Straw Hat,,Y,45d5f739-8fe1-4b69-b4d3-3249132819f0,Natural Straw Hat (A-GEN-RSHORL-73428174-NAT-7-1/2)
5718,A-ARI-A73170-6.75-6-3/4,e013c71d-c319-4048-ab0d-04db9b6e8dd6,Y,A73170-6.75,A73170-6.75,,Ariat,Ariat International,Hats - Straw,701340587625,95.97,,,6 3/4,Ariat Straw Hat,,Y,3fc8d973-fbb9-42f9-bd98-1bc8b203e783,Ariat Straw Hat (A-ARI-A73170-6.75-6-3/4)
5725,A-MFW-T71621-7.375-7-3/8,de2b9e2f-2515-461d-9ac4-9bcf25b9662e,Y,T71621-7.375,T71621-7.375,,M&F,M&F Western Products,Hats - Straw,701340526150,41.95,,,7 3/8,Twister Bangora Western Hat,,Y,7f9672e9-4fdd-4bd3-b0b1-88902091d41e,Twister Hat (A-MFW-T71621-7.375-7-3/8)
5726,A-MFW-T71621-7.5-7-1/2,706748fc-9d5d-479a-8703-036a5682de96,Y,T71621-7.5,T71621-7.5,,M&F,M&F Western Products,Hats - Straw,701340526167,41.95,,,7 1/2,Twister Hat T71621-7.5,,Y,046b2535-bbd1-435b-bf17-3d77532fd752,Twister Hat T71621-7.5 (A-MFW-T71621-7.5-7-1/2) [A-MFW-T71621-7.5-7-1/2]
5727,A-GEN-RSCATT-35408176-NAT-7-3/4,e2635ce4-69a3-4ee7-b97a-2b3986887b31,Y,RSCATT-35408176,RSCATT-35408176,,,Generic Supplier,Hats - Straw,717220127287,139.95,,Natural,7 3/4,Cattleman 81 Eye Hat,,Y,c179ca03-0054-4a2c-bf95-92976614c4da,Cattleman 81 Eye Hat (A-GEN-RSCATT-35408176-NAT-7-3/4)
5729,A-MFW-T73436-6.75-6-3/4,36adab2a-3303-4106-9e86-8de5848f0f1a,Y,T73436-6.75,T73436-6.75,,M&F,M&F Western Products,Hats - Straw,701340789616,78.95,,,6 3/4,Twister Hat T73436,,Y,5dae7806-6dc5-4b13-af19-f1416d0b8381,Twister Hat T73436 (A-MFW-T73436-6.75-6-3/4) [A-MFW-T73436-6.75-6-3/4]
5730,A-MFW-T73436-6.875-6-7/8,8c743dc7-27c6-47f1-acc5-5e60499b6d70,Y,T73436-6.875,T73436-6.875,,M&F,M&F Western Products,Hats - Straw,701340789623,78.95,,,6 7/8,Twister Hat T73436,,Y,4f3e4d65-265a-4794-a106-fe881b05ef71,Twister Hat T73436 (A-MFW-T73436-6.875-6-7/8) [A-MFW-T73436-6.875-6-7/8]
5731,A-JMA-8952-D-BLA,bc48ff33-e27c-4b6a-94c6-b669d168dad4,Y,8952 D,8952,D,Mustang Manufacturing,"Jacks Manufacturing, Inc.",Equestrian - ,635913009781,17.95,,Black,,Adjustable Trailer Tie,,Y,5593a879-4dfc-40a0-8354-1f54599bdc3c,Adjustable Trailer Tie (A-JMA-8952-D-BLA)
5734,A-MFW-T73436-7.375-7-3/8,8da93997-0a1c-474c-aad2-cb410d116183,Y,T73436-7.375,T73436-7.375,,M&F Western Products,M&F Western Products,Hats - Straw,701340789661,77.95,,,7 3/8,Twister Hat T73436,,Y,8a8652a5-f16b-483b-a86a-5cefe0c3d536,Twister Hat T73436 (A-MFW-T73436-7.375-7-3/8)
